neworold,ownership,status,lift_avail,car_parking_avail,Gas_conn_avail,age,area,balconies,bathroom,bhk,floor,place,price,price_per_sq
0,3,0,1,1,0,11,1600,2,3,3 BHK Apartment ,9,Wadgaon Sheri,16500000,10312
0,3,0,1,1,0,11,1335,2,3,3 BHK Apartment ,6,Viman Nagar,10000000,7490
0,3,0,1,1,0,6,3000,2,3,3 BHK Apartment ,7,Viman Nagar,27500000,9166
0,3,2,0,1,0,6,2150,2,4,4 BHK Villa ,0,Kalyani Nagar,21500000,10000
0,3,1,1,1,0,3,3300,2,3,3 BHK Apartment ,4,Hadapsar,32500000,9848
0,3,0,1,1,0,6,3400,2,4,4 BHK Apartment ,7,Hadapsar,36500000,10735
0,3,0,1,1,0,2,2050,2,4,4 BHK Apartment ,10,Kharadi,12500000,6097
0,3,2,1,1,0,11,1126,2,2,2 BHK Apartment ,4,Viman Nagar,10000000,8880
0,2,2,1,1,0,11,1450,2,2,2 BHK Apartment ,3,Koregaon Park,17000000,11724
1,3,3,1,1,0,2,690,2,1,1 BHK Apartment ,4,Wagholi,2760000,4000
1,3,3,1,1,0,2,1065,2,2,2 BHK Apartment ,3,Wagholi,4260000,4000
1,3,3,0,0,0,11,1800,2,3,3 BHK Villa ,0,Viman Nagar,15000000,8333
1,3,3,1,1,0,6,1500,2,3,3 BHK Apartment ,7,Kharadi,11500000,7666
1,3,3,1,1,0,6,965,2,2,2 BHK Apartment ,5,Wagholi,4400000,4559
0,3,0,1,1,0,2,2740,2,5,5 BHK Apartment ,6,Kharadi,18000000,6569
0,3,0,1,1,0,2,2015,2,3,3 BHK Apartment ,6,Kharadi,13200000,6550
0,3,0,1,1,0,3,670,2,1,1 BHK Apartment ,2,Wagholi,3200000,4776
0,3,0,1,1,0,2,801,2,1,1 BHK Apartment ,5,Wagholi,3700000,4619
0,3,1,1,1,0,2,1200,2,3,3 BHK Apartment ,10,Kharadi,11400000,9500
0,3,0,1,1,0,11,1050,2,2,2 BHK Apartment ,9,Koregaon Park,11000000,10476
0,3,0,1,1,0,11,1720,2,3,3 BHK Apartment ,2,Kalyani Nagar,20500000,11918
0,3,1,1,1,0,2,1600,2,3,3 BHK Apartment ,4,Kharadi,10500000,6562
0,3,2,0,1,0,6,1100,2,2,2 BHK Apartment ,12,Kalyani Nagar,11000000,10000
0,3,0,1,1,0,16,3540,2,4,4 BHK Apartment ,5,Koregaon Park,60000000,16949
0,3,0,1,1,0,11,1700,2,3,3 BHK Apartment ,10,Kalyani Nagar,10500000,6176
0,3,1,1,1,0,11,1625,2,2,3 BHK Apartment ,3,Wadgaon Sheri,12500000,7692
0,3,0,1,1,0,16,2900,2,3,3 BHK Apartment ,7,Kalyani Nagar,13000000,4483
0,3,2,1,1,0,6,1690,2,4,3 BHK Apartment ,6,Viman Nagar,15500000,9172
0,3,0,1,1,0,11,4100,2,4,4 BHK Apartment ,4,Sangamvadi,57500000,14024
0,3,0,1,1,0,11,2700,2,3,3 BHK Apartment ,6,Viman Nagar,12400000,4593
0,3,1,0,1,0,16,1385,2,2,2 BHK Villa ,0,Kalyani Nagar,16000000,11552
0,3,0,0,1,0,6,3000,2,3,3 BHK Villa ,0,Wagholi,20000000,6666
0,3,0,1,1,0,6,3390,2,3,3 BHK Apartment ,7,Kalyani Nagar,54000000,15929
0,3,0,1,1,0,6,1045,2,2,2 BHK Apartment ,4,Koregaon Park,10000000,9569
0,2,0,1,1,0,11,2600,2,4,4 BHK Apartment ,10,Kalyani Nagar,28000000,10769
0,3,0,1,1,0,6,2150,2,4,4 BHK Apartment ,4,Koregaon Park,23500000,10930
0,3,0,1,1,0,11,1250,2,2,2 BHK Apartment ,2,Wadgaon Sheri,12200000,9760
0,2,1,1,1,0,11,1605,2,3,3 BHK Apartment ,3,Wadgaon Sheri,11500000,7165
0,2,0,1,1,0,3,2050,2,3,3 BHK Apartment ,3,Sangamvadi,30800000,15024
0,3,1,1,1,0,0,5245,2,4,4 BHK Apartment ,8,Koregaon Park,100000000,19065
0,3,1,1,1,0,6,1835,2,3,3 BHK Apartment ,8,Kalyani Nagar,23500000,12806
1,3,3,1,1,0,11,2900,2,4,4 BHK Apartment ,9,Kalyani Nagar,35000000,12068
0,2,0,1,1,0,6,1815,2,3,3 BHK Apartment ,9,Mundhwa,14000000,7713
0,3,0,1,1,0,3,2740,2,4,4 BHK Apartment ,12,Kharadi,18100000,6605
0,3,0,1,1,0,2,4600,2,4,4 BHK Apartment ,3,Hadapsar,52900000,11500
0,3,0,0,1,0,1,1732,2,2,2 BHK Apartment ,3,Kharadi,10300000,5946
0,3,1,1,1,0,16,3388,2,3,3 BHK Apartment ,8,Kalyani Nagar,30000000,8854
0,2,2,1,1,0,11,3500,2,4,4 BHK Apartment ,11,Koregaon Park,36000000,10285
0,3,0,1,1,0,1,3580,2,3,3 BHK Apartment ,12,Kharadi,25000000,6983
0,3,2,1,1,0,16,3500,2,4,4 BHK Apartment ,10,Kalyani Nagar,45000000,12857
0,3,2,1,1,0,6,3400,2,4,4 BHK Apartment ,10,Kalyani Nagar,26000000,7647
0,3,2,1,1,0,6,3025,2,4,4 BHK Apartment ,12,Kalyani Nagar,48500000,16033
0,3,0,1,1,0,0,5245,2,5,5 BHK Apartment ,16,Koregaon Park,83900000,15996
0,3,1,1,1,0,16,1678,2,2,2 BHK Apartment ,5,Kalyani Nagar,15000000,8939
0,3,0,1,1,0,6,5500,2,4,4 BHK Apartment ,9,Kalyani Nagar,67000000,12181
0,3,0,1,1,0,21,2300,2,4,4 BHK Apartment ,4,Koregaon Park,23000000,10000
0,3,0,1,1,0,0,5590,2,4,4 BHK Apartment ,10,Koregaon Park,110000000,19677
0,1,0,1,1,0,11,4100,2,4,4 BHK Apartment ,3,Sangamvadi,55500000,13536
0,3,0,1,1,0,2,1900,2,3,3 BHK Apartment ,4,Wadgaon Sheri,13000000,6842
0,3,0,1,1,0,2,2860,2,4,4 BHK Apartment ,7,Yerawada,45000000,15734
0,3,0,1,1,0,6,6500,2,5,5 BHK Apartment ,4,Hadapsar,55200000,8492
1,3,3,1,1,0,2,3500,2,4,4 BHK Apartment ,8,Hadapsar,40000000,11428
0,3,0,1,1,0,11,1700,2,3,3 BHK Apartment ,5,Kalyani Nagar,23000000,13529
0,2,0,1,1,0,11,2350,2,4,4 BHK Apartment ,10,Kalyani Nagar,27500000,11702
0,3,0,1,1,0,11,1850,2,3,3 BHK Apartment ,5,Kalyani Nagar,17500000,9459
0,3,0,1,1,0,2,4285,2,4,4 BHK Apartment ,0,Wagholi,22000000,5134
0,3,0,1,1,0,2,6500,2,5,5 BHK Apartment ,1,Hadapsar,49500000,7615
0,3,0,1,1,0,2,1826,2,3,3 BHK Apartment ,12,Hadapsar,16500000,9036
0,3,0,1,1,0,6,6500,2,5,5 BHK Apartment ,4,Hadapsar,55200000,8492
1,3,3,1,1,0,11,1050,2,2,2 BHK Apartment ,7,Koregaon Park,10000000,9523
0,3,1,1,1,0,11,3350,2,4,4 BHK Apartment ,5,Koregaon Park,53000000,15820
0,3,0,1,1,0,6,7600,2,5,5 BHK Apartment ,13,Koregaon Park,130000000,17105
0,3,0,1,1,0,11,2206,2,3,3 BHK Apartment ,7,Wadgaon Sheri,11000000,4986
0,3,0,1,1,0,2,3400,2,4,4 BHK Apartment ,3,Viman Nagar,25600000,7529
0,3,0,1,1,0,6,2345,2,3,3 BHK Apartment ,12,Hadapsar,14500000,6183
0,3,0,1,1,0,6,2800,2,3,3 BHK Apartment ,12,Hadapsar,17000000,6071
0,2,0,1,1,0,11,2700,2,3,3 BHK Apartment ,6,Viman Nagar,11000000,4074
0,3,1,1,1,0,6,5300,2,4,4 BHK Apartment ,7,Hadapsar,40000000,7547
0,3,0,0,1,0,16,1850,2,3,3 BHK Apartment ,6,Viman Nagar,14000000,7567
0,3,2,1,1,0,6,3887,2,4,4 BHK Apartment ,9,Koregaon Park,49000000,12606
0,3,0,1,1,0,2,7890,2,5,5 BHK Apartment ,7,Sangamvadi,130000000,16476
0,3,0,1,1,0,16,2200,2,4,4 BHK Apartment ,1,Koregaon Park,30000000,13636
0,3,0,1,1,0,11,2900,2,5,5 BHK Apartment ,9,Kalyani Nagar,29000000,10000
0,3,0,1,1,0,11,2025,2,3,3 BHK Apartment ,7,Koregaon Park,17000000,8395
0,2,0,0,1,0,6,1600,2,3,3 BHK Villa ,0,Viman Nagar,30100000,18812
0,3,0,1,1,0,3,2535,2,4,4 BHK Apartment ,2,Kalyani Nagar,26000000,10256
0,3,0,1,1,0,11,4000,2,5,5 BHK Apartment ,7,Sangamvadi,70500000,17625
0,3,0,1,1,0,16,1501,2,3,3 BHK Apartment ,4,Sangamvadi,25900000,17255
0,3,0,1,1,0,11,1225,2,3,3 BHK Apartment ,2,Bund Garden,19000000,15510
0,3,0,1,1,0,11,4100,2,4,4 BHK Apartment ,4,Sangamvadi,54000000,13170
0,3,0,0,1,0,16,1160,2,2,2 BHK Villa ,0,Koregaon Park,15000000,12931
0,3,1,1,1,0,6,3150,2,4,4 BHK Apartment ,0,Sangamvadi,50000000,15873
0,3,2,0,1,0,6,4285,2,4,4 BHK Villa ,0,Wagholi,24000000,5600
0,3,0,1,1,0,11,6500,2,5,5 BHK Apartment ,11,Kalyani Nagar,55000000,8461
0,3,0,1,1,0,11,1800,2,3,3 BHK Apartment ,1,Kalyani Nagar,19000000,10555
0,3,0,1,1,0,3,2590,2,4,4 BHK Apartment ,7,Wadgaon Sheri,26000000,10038
0,2,0,1,1,0,2,2819,2,4,4 BHK Apartment ,8,Koregaon Park,33800000,11990
0,2,2,1,1,0,16,1550,2,3,3 BHK Apartment ,1,Sangamvadi,25000000,16129
0,3,2,0,1,0,16,2500,2,4,4 BHK Villa ,0,Koregaon Park,30000000,12000
0,3,2,1,1,0,11,4100,2,5,5 BHK Apartment ,10,Koregaon Park,44000000,10731
0,3,1,0,1,0,6,3000,2,5,5 BHK Villa ,0,Viman Nagar,18500000,6166
1,3,3,1,1,0,11,4595,2,4,4 BHK Apartment ,7,Kalyani Nagar,28000000,6093
0,3,0,0,1,0,2,2200,2,4,3 BHK Villa ,0,Wagholi,11000000,5000
0,3,0,0,1,0,2,2000,2,3,3 BHK Villa ,0,Viman Nagar,15500000,7750
0,3,0,1,1,0,6,4000,2,4,4 BHK Apartment ,5,Sangamvadi,60000000,15000
0,3,2,0,1,0,11,3990,2,3,3 BHK Villa ,0,Wagholi,15900000,3984
0,3,0,0,1,0,6,1600,2,3,3 BHK Villa ,0,Viman Nagar,31000000,19375
0,3,0,1,1,0,3,2400,2,3,3 BHK Apartment ,2,Viman Nagar,19700000,8208
0,3,0,1,1,0,3,4100,2,4,4 BHK Apartment ,4,Sangamvadi,65000000,15853
0,3,0,1,1,0,3,820,2,2,2 BHK Apartment ,2,Viman Nagar,7500000,9146
0,3,0,0,1,0,11,560,2,1,1 BHK Apartment ,3,Koregaon Park,6500000,11607
0,3,0,1,1,0,6,560,2,1,1 BHK Apartment ,3,Koregaon Park,6500000,11607
0,3,0,1,1,0,3,1900,2,3,3 BHK Apartment ,3,Sangamvadi,24500000,12894
0,3,1,1,1,0,11,3400,2,5,5 BHK Apartment ,9,Kharadi,30000000,8823
1,3,3,1,1,0,6,1355,2,3,3 BHK Apartment ,4,Viman Nagar,10000000,7380
1,3,3,1,1,0,6,1355,2,3,3 BHK Apartment ,4,Viman Nagar,10000000,7380
0,3,0,1,1,0,6,1150,2,2,2 BHK Apartment ,4,Viman Nagar,7500000,6521
0,3,0,1,1,0,6,3300,2,3,3 BHK Apartment ,3,Hadapsar,34500000,10454
0,3,1,1,1,0,11,1900,2,3,3 BHK Apartment ,5,Koregaon Park,22500000,11842
0,3,1,1,1,0,6,4800,2,4,4 BHK Apartment ,7,Hadapsar,32000000,6666
0,2,2,1,1,0,3,1400,2,3,3 BHK Apartment ,2,Viman Nagar,21000000,15000
0,3,0,1,1,0,3,2440,2,3,3 BHK Apartment ,12,Hadapsar,17000000,6967
0,3,0,1,1,0,3,1150,2,2,2 BHK Apartment ,9,Koregaon Park,11000000,9565
0,3,0,1,1,0,11,1790,2,2,2 BHK Apartment ,2,Mundhwa,13000000,7262
0,3,0,1,1,0,3,2120,2,3,3 BHK Apartment ,1,Kharadi,19000000,8962
0,3,0,1,1,0,3,2500,2,3,3 BHK Apartment ,3,Sangamvadi,30000000,12000
0,3,0,1,1,0,3,7890,2,5,5 BHK Apartment ,7,Sangamvadi,118400000,15006
0,3,1,1,1,0,11,4200,2,4,4 BHK Apartment ,6,Kalyani Nagar,63000000,15000
0,3,0,1,0,0,11,2000,2,3,3 BHK Villa ,0,Kalyani Nagar,30000000,15000
0,2,2,1,1,0,11,3218,2,4,4 BHK Apartment ,5,Sangamvadi,36000000,11187
0,3,1,1,1,0,3,2584,2,4,4 BHK Apartment ,1,Kharadi,23500000,9094
0,3,2,1,1,0,6,1200,2,2,2 BHK Apartment ,3,Kalyani Nagar,11500000,9583
0,3,1,1,1,0,11,4100,2,4,4 BHK Apartment ,4,Sangamvadi,50000000,12195
0,3,2,1,1,0,6,2500,2,3,3 BHK Apartment ,8,Sangamvadi,32500000,13000
0,3,0,1,1,0,6,4140,2,4,4 BHK Apartment ,9,Sangamvadi,74500000,17995
0,3,0,1,1,0,11,1535,2,3,3 BHK Apartment ,6,Kalyani Nagar,13500000,8794
0,2,0,1,1,0,16,3200,2,4,4 BHK Apartment ,6,Sangamvadi,47500000,14843
0,3,0,1,1,0,2,4550,2,4,4 BHK Apartment ,8,Sangamvadi,86400000,18989
0,2,0,1,1,0,11,1231,2,2,2 BHK Apartment ,2,Sangamvadi,19900000,16165
0,3,2,1,1,0,6,5876,2,4,4 BHK Apartment ,0,Kalyani Nagar,55000000,9360
0,2,0,1,1,0,6,1800,2,3,3 BHK Apartment ,1,Sangamvadi,25000000,13888
0,2,1,0,1,0,11,1800,2,4,4 BHK Villa ,0,Shastri Nagar,23000000,12777
0,3,2,0,1,0,3,3201,2,3,3 BHK Villa ,0,Wagholi,14700000,4592
0,2,0,1,1,0,2,1000,2,2,2 BHK Apartment ,6,Yerawada,8400000,8400
0,3,1,1,1,0,6,1386,2,3,3 BHK Apartment ,5,Kharadi,7200000,5194
0,3,0,1,1,0,6,6784,2,5,5 BHK Apartment ,5,Hadapsar,60000000,8844
0,3,0,1,1,0,11,1650,2,3,3 BHK Apartment ,3,Kalyani Nagar,14500000,8787
0,3,1,1,1,0,6,3650,2,3,3 BHK Apartment ,3,Koregaon Park,67700000,18547
0,3,1,1,1,0,6,7237,2,5,5 BHK Apartment ,18,Koregaon Park,160000000,22108
0,3,1,1,1,0,0,5590,2,4,4 BHK Apartment ,7,Koregaon Park,110000000,19677
0,2,0,1,1,0,6,2800,2,4,4 BHK Apartment ,7,Kalyani Nagar,43000000,15357
0,2,1,1,1,0,11,1750,2,3,3 BHK Apartment ,10,Koregaon Park,21500000,12285
0,2,0,1,1,0,11,2775,2,4,4 BHK Apartment ,9,Kalyani Nagar,35000000,12612
0,3,2,1,1,0,6,3887,2,4,4 BHK Apartment ,10,Koregaon Park,48000000,12348
0,3,0,1,1,0,3,1700,2,3,3 BHK Apartment ,9,Kharadi,11000000,6470
0,2,0,1,1,0,11,600,2,1,1 BHK Apartment ,6,Yerawada,6000000,10000
0,2,1,1,1,0,11,1360,2,2,2 BHK Apartment ,8,Sangamvadi,26100000,19191
0,2,0,1,1,0,11,1400,2,3,3 BHK Apartment ,2,Bund Garden,14500000,10357
0,3,1,1,1,0,2,3200,2,3,3 BHK Apartment ,10,Viman Nagar,38500000,12031
0,3,0,1,1,0,2,1800,2,3,3 BHK Apartment ,2,Wagholi,9000000,5000
0,3,1,1,1,0,6,1268,2,3,3 BHK Apartment ,4,Viman Nagar,11999084,9463
0,3,0,1,1,0,11,2200,2,4,4 BHK Apartment ,0,Koregaon Park,33000000,15000
0,2,0,1,1,0,3,1736,2,3,3 BHK Apartment ,3,Wadgaon Sheri,15300000,8813
0,3,0,1,1,0,3,4000,2,5,5 BHK Apartment ,4,Koregaon Park,80000000,20000
0,2,0,1,1,0,11,2186,2,3,3 BHK Apartment ,3,Koregaon Park,18000000,8234
0,3,1,1,1,0,0,2245,2,3,3 BHK Apartment ,3,Koregaon Park,40200000,17906
0,3,0,1,1,0,11,1100,2,4,4 BHK Apartment ,0,Koregaon Park,40000000,36363
0,3,0,1,1,0,3,5375,2,4,4 BHK Apartment ,6,Kharadi,40000000,7441
0,3,0,1,1,0,3,2666,2,4,4 BHK Apartment ,2,Wagholi,11000000,4126
0,2,0,1,1,0,6,4000,2,4,4 BHK Apartment ,3,Koregaon Park,66000000,16500
0,3,0,1,1,0,6,1800,2,3,3 BHK Apartment ,2,Koregaon Park,24500000,13611
0,3,0,1,1,0,6,1350,2,3,3 BHK Apartment ,7,Viman Nagar,10500000,7777
0,3,0,1,1,0,6,3000,2,4,4 BHK Apartment ,9,Kalyani Nagar,36000000,12000
0,3,1,1,1,0,0,5245,2,4,4 BHK Apartment ,8,Koregaon Park,100000000,19065
0,3,1,1,1,0,3,3900,2,4,4 BHK Apartment ,7,Koregaon Park,68000000,17435
0,3,0,1,1,0,0,2245,2,3,3 BHK Apartment ,9,Koregaon Park,40000000,17817
0,3,0,1,1,0,11,1400,2,3,3 BHK Apartment ,2,Kharadi,10500000,7500
0,2,1,1,1,0,6,1500,2,3,3 BHK Apartment ,4,Wadgaon Sheri,13500000,9000
0,2,0,1,1,0,11,997,2,2,2 BHK Apartment ,4,Yerawada,7600000,7622
0,3,0,1,1,0,2,2523,2,4,4 BHK Apartment ,2,Kalyani Nagar,26000000,10305
0,3,1,1,1,0,2,2584,2,4,4 BHK Apartment ,1,Kharadi,23500000,9094
0,3,0,1,1,0,2,1190,2,2,2 BHK Apartment ,2,Kharadi,10000000,8403
0,3,0,1,1,0,3,2300,2,3,3 BHK Apartment ,5,Wadgaon Sheri,18500000,8043
0,3,0,1,1,0,16,4505,2,5,5 BHK Apartment ,0,Koregaon Park,40000000,8879
0,3,0,1,1,0,6,2320,2,3,3 BHK Apartment ,8,Wadgaon Sheri,15600000,6724
0,3,0,1,1,0,16,2255,2,4,4 BHK Apartment ,0,Koregaon Park,33000000,14634
0,3,0,1,1,0,2,2170,2,3,3 BHK Apartment ,3,Koregaon Park,17500000,8064
0,3,0,1,1,0,3,1850,2,3,3 BHK Apartment ,3,Kalyani Nagar,21000000,11351
0,3,1,1,1,0,11,2616,2,4,4 BHK Apartment ,6,Koregaon Park,37000000,14143
0,3,0,1,1,0,6,2500,2,4,4 BHK Apartment ,0,Koregaon Park,30000000,12000
0,3,0,1,1,0,6,985,2,2,2 BHK Apartment ,10,Kharadi,6000000,6091
0,2,0,1,1,0,3,2536,2,3,3 BHK Apartment ,4,Kalyani Nagar,31500000,12421
0,3,0,1,1,0,6,1396,2,3,3 BHK Apartment ,6,Kharadi,9000000,6446
0,3,0,1,1,0,16,1400,2,3,3 BHK Apartment ,3,Kalyani Nagar,9500000,6785
0,3,0,1,1,0,2,635,2,1,1 BHK Apartment ,1,Viman Nagar,5700000,8976
0,3,0,1,1,0,2,1100,2,2,2 BHK Apartment ,3,Viman Nagar,8000000,7272
0,3,0,1,1,0,3,1690,2,3,3 BHK Apartment ,7,Viman Nagar,21500000,12721
0,3,2,1,1,0,11,620,2,1,1 BHK Apartment ,3,Koregaon Park,4000000,6451
0,2,1,1,1,0,16,1195,2,2,2 BHK Apartment ,4,Viman Nagar,8700000,7280
0,3,0,1,1,0,11,1445,2,2,2 BHK Apartment ,8,Viman Nagar,12700000,8788
0,3,0,1,1,0,11,600,2,1,1 BHK Apartment ,6,Yerawada,6000000,10000
0,0,0,1,1,0,2,450,2,1,1 BHK Apartment ,3,Kharadi,4700000,10444
0,3,0,1,1,0,11,3345,2,5,5 BHK Apartment ,6,Koregaon Park,60000000,17937
0,3,0,1,1,0,11,2186,2,3,3 BHK Apartment ,5,Koregaon Park,26500000,12122
0,3,1,1,1,0,2,2580,2,4,4 BHK Apartment ,4,Kharadi,21000000,8139
0,3,0,1,1,0,6,1670,2,3,3 BHK Apartment ,6,Kalyani Nagar,23000000,13772
0,3,0,1,1,0,16,550,2,1,1 BHK Apartment ,2,Kalyani Nagar,5600000,10181
0,3,0,1,1,0,11,1045,2,2,2 BHK Apartment ,1,Koregaon Park,10500000,10047
0,3,2,1,1,0,6,5876,2,4,4 BHK Apartment ,0,Kalyani Nagar,55000000,9360
0,2,0,1,1,0,11,2345,2,3,3 BHK Apartment ,1,Koregaon Park,31500000,13432
0,3,2,1,1,0,6,1000,2,2,2 BHK Apartment ,2,Kalyani Nagar,7000000,7000
0,3,2,1,1,0,11,1800,2,3,3 BHK Apartment ,9,Kalyani Nagar,18000000,10000
0,3,0,1,1,0,6,1450,2,3,3 BHK Apartment ,5,Kalyani Nagar,11000000,7586
0,3,0,1,1,0,2,4088,2,4,4 BHK Apartment ,4,Kharadi,37000000,9050
0,3,1,1,1,0,6,3400,2,3,3 BHK Apartment ,9,Kharadi,30000000,8823
0,3,0,1,1,0,11,1200,2,2,2 BHK Apartment ,0,Kalyani Nagar,10000000,8333
0,2,1,1,1,0,3,1400,2,2,2 BHK Apartment ,3,Kalyani Nagar,11800000,8428
0,3,0,1,1,0,11,1430,2,3,3 BHK Apartment ,6,Viman Nagar,16500000,11538
0,3,0,1,1,0,16,800,2,2,2 BHK Apartment ,3,Shastri Nagar,4600000,5750
0,2,0,1,1,0,16,1820,2,3,3 BHK Apartment ,5,Viman Nagar,11500000,6318
0,2,0,1,1,0,16,595,2,1,1 BHK Apartment ,4,Viman Nagar,4500000,7563
0,2,0,1,1,0,6,1050,2,2,2 BHK Apartment ,9,Wadgaon Sheri,7500000,7142
0,3,0,1,1,0,3,1150,2,3,3 BHK Apartment ,5,Vishrantwadi,11000000,9565
0,3,0,1,1,0,2,1100,2,2,2 BHK Apartment ,9,Wadgaon Sheri,8200000,7454
0,3,0,1,1,0,16,1300,2,2,2 BHK Apartment ,2,Koregaon Park,9000000,6923
0,3,0,1,1,0,16,1486,2,3,3 BHK Apartment ,2,Viman Nagar,10000000,6729
0,2,0,1,1,0,16,1189,2,2,2 BHK Apartment ,3,Shastri Nagar,9200000,7737
0,3,0,1,1,0,3,1300,2,2,2 BHK Apartment ,4,Mundhwa,12600000,9692
0,2,0,1,1,0,6,1815,2,3,3 BHK Apartment ,9,Mundhwa,20000000,11019
0,3,0,0,1,0,6,638,1,1,1 BHK Apartment ,3,Kharadi,4400000,6896
0,3,0,1,1,0,2,1140,2,2,2 BHK Apartment ,7,Wagholi,5500000,4824
0,3,0,1,1,0,2,730,2,1,1 BHK Apartment ,3,Wagholi,3500000,4794
0,3,0,1,1,0,11,1170,2,2,2 BHK Apartment ,2,Viman Nagar,8500000,7264
0,3,1,1,1,0,11,1465,2,3,3 BHK Apartment ,3,Kalyani Nagar,14000000,9556
0,3,1,1,1,0,2,1820,2,3,3 BHK Apartment ,4,Kharadi,11500000,6318
0,3,0,1,1,0,11,1385,2,2,2 BHK Apartment ,1,Viman Nagar,12000000,8664
0,3,1,1,1,0,2,1650,2,3,3 BHK Apartment ,8,Kharadi,12498750,7575
0,3,1,1,1,0,11,1294,2,3,3 BHK Apartment ,0,Viman Nagar,10500000,8114
0,3,0,1,1,0,3,2800,2,3,3 BHK Apartment ,3,Hadapsar,35000000,12500
0,3,0,1,1,0,3,4700,2,4,4 BHK Apartment ,4,Hadapsar,43200000,9191
0,3,0,1,1,0,6,2740,2,4,4 BHK Apartment ,10,Kharadi,18100000,6605
0,3,0,1,1,0,11,1360,2,2,3 BHK Apartment ,1,Viman Nagar,11500000,8455
0,3,1,1,1,0,11,1945,2,3,3 BHK Apartment ,7,Kalyani Nagar,22500000,11568
0,3,2,1,1,1,19,959,2,2,2 BHK Apartment ,1,Boat Club Road,15000000,15641
0,3,0,1,1,0,6,836,2,2,2 BHK Apartment ,3,Lohegaon,3900000,4665
0,2,0,1,1,0,11,1800,2,3,3 BHK Apartment ,2,Kalyani Nagar,21000000,11666
0,3,0,1,1,0,6,3341,2,4,4 BHK Apartment ,6,Koregaon Park,60000000,17958
0,3,1,1,1,0,11,1085,2,2,2 BHK Apartment ,6,Koregaon Park,6300000,5806
0,2,0,1,1,0,16,815,2,2,2 BHK Apartment ,2,Kalyani Nagar,7000000,8588
0,3,2,1,1,0,11,3200,2,4,4 BHK Apartment ,7,Koregaon Park,32500000,10156
0,3,1,1,1,0,6,2700,2,4,4 BHK Apartment ,2,Koregaon Park,28000000,10370
0,2,2,1,1,0,11,3340,2,3,3 BHK Apartment ,8,Koregaon Park,31500000,9431
0,3,0,1,1,0,6,2250,2,3,3 BHK Apartment ,9,Viman Nagar,27000000,12000
0,2,0,1,1,0,11,1350,2,2,2 BHK Apartment ,4,Mundhwa,9500000,7037
0,3,0,1,1,0,2,1500,2,3,3 BHK Apartment ,7,Viman Nagar,16000000,10666
0,3,0,1,1,0,6,2615,2,3,3 BHK Apartment ,3,Koregaon Park,26200000,10019
0,3,0,1,1,0,3,5375,2,4,4 BHK Apartment ,6,Kharadi,40000000,7441
0,3,0,1,1,0,3,3341,2,4,4 BHK Apartment ,3,Koregaon Park,52500000,15713
0,3,0,1,1,0,16,3300,2,5,5 BHK Apartment ,6,Koregaon Park,60000000,18181
0,3,0,1,1,0,11,2400,2,4,4 BHK Apartment ,1,Kalyani Nagar,30000000,12500
0,3,1,1,1,0,0,1945,2,3,3 BHK Apartment ,4,Koregaon Park,36000000,18508
0,3,0,1,1,0,11,805,2,2,2 BHK Apartment ,1,Kharadi,4500000,5590
0,3,0,1,1,0,6,1630,2,3,3 BHK Apartment ,7,Kharadi,10000000,6134
0,2,0,1,1,0,2,1400,2,2,2 BHK Apartment ,6,Yerawada,9700000,6928
0,2,0,1,1,0,3,905,2,2,2 BHK Apartment ,7,Vishrantwadi,7400000,8176
0,3,0,1,1,0,11,900,2,2,2 BHK Apartment ,5,Koregaon Park,7500000,8333
0,2,0,1,1,0,3,1736,2,3,3 BHK Apartment ,3,Wadgaon Sheri,15300000,8813
0,3,0,1,0,0,11,2000,2,3,3 BHK Villa ,0,Koregaon Park,25000000,12500
0,3,0,1,1,0,3,2000,2,3,3 BHK Villa ,0,Koregaon Park,26000000,13000
0,3,0,1,1,0,16,1680,2,3,3 BHK Apartment ,4,Viman Nagar,11500000,6845
0,3,0,1,1,0,11,1850,2,4,4 BHK Apartment ,7,Koregaon Park,24500000,13243
0,2,2,1,1,0,3,1850,2,3,3 BHK Apartment ,8,Viman Nagar,25000000,13513
0,3,0,1,1,0,6,1000,2,2,2 BHK Apartment ,5,Wadgaon Sheri,7000000,7000
0,2,1,1,1,0,16,610,2,1,1 BHK Apartment ,2,Yerawada,5400000,8852
0,3,1,1,1,0,1,3100,2,3,3 BHK Apartment ,3,Viman Nagar,38500000,12419
0,3,0,1,1,0,6,1450,2,2,2 BHK Apartment ,2,Mundhwa,9715000,6700
0,3,0,1,1,0,6,1200,2,2,2 BHK Apartment ,4,Kharadi,6300000,5250
0,3,0,1,1,0,6,1200,2,3,3 BHK Apartment ,6,Viman Nagar,15000000,12500
0,3,0,1,1,0,11,3800,2,3,3 BHK Apartment ,0,Koregaon Park,45000000,11842
0,3,0,1,1,0,3,2350,2,4,4 BHK Apartment ,5,Koregaon Park,27500000,11702
0,3,0,1,1,0,6,5000,2,5,5 BHK Apartment ,2,Kharadi,59000000,11800
0,3,0,1,1,0,11,1620,2,3,3 BHK Apartment ,1,Yerawada,12500000,7716
0,2,0,1,1,0,16,550,2,1,1 BHK Apartment ,1,Koregaon Park,5000000,9090
0,3,2,1,1,0,3,2961,2,4,4 BHK Apartment ,8,Kharadi,29000000,9793
0,3,0,1,1,0,11,1010,2,2,2 BHK Apartment ,3,Shastri Nagar,7600000,7524
